proj_id,display_name,policy_desc,aum,aum_year_ago,class_count,aum_growth_rate
M0076_2561,KFINDIARMF,ตราสารทุน,472174383.91,587243830.64,1,-0.1959483279791855
M0077_2557,PRINCIPAL GEF,ตราสารทุน,8184188349.97,5241537261.79,5,0.561409933996172
M0077_2561,KFAFIXRMF,ตราสารหนี้,3964770355.2,3460008539.24,1,0.1458845578661121
M0077_2564,K-ATECH,ตราสารทุน,15009069876.85,1993344261.71,1,6.529592436769751
M0077_2567,KKP EMXCN-H FUND,ตราสารทุน,1049198655.3,141160929.08,6,6.432642035852488
M0078_2545,ES-MMRMF,ตราสารหนี้,1605708924.15,1486226394.18,1,0.08039322302301222
M0078_2546,CPRMF2,ผสม,39279904.3,37922036.38,1,0.03580683026600684
M0078_2559,KKP SMART MV FUND,ตราสารทุน,73267729.78,79599661.02000001,3,-0.07954721362957895
M0078_2560,HIDIVEQ,ตราสารทุน,33980516.800000004,282583.02,2,119.24967671447493
M0078_2561,ONE-EUROEQ,ตราสารทุน,271237368.12,369496103.92,1,-0.2659263108800577
M0078_2565,B-INNOTECHSSF,ตราสารทุน,1980153622.59,1572404739.29,1,0.2593154759150078
M0079_2544,SCBRM1,ตราสารหนี้,18939677393.53,17414713676.89,1,0.0875675446024522
M0079_2564,SCBCHIN,ตราสารทุน,1843093716.84,1980894127.48,4,-0.06956475297107534
M0080_2544,SCBRM3,ผสม,4308921083.73,3573744885.88,1,0.2057159146291354
M0080_2545,K-GA,ผสม,20321466469.449997,10765084291.04,4,0.8877201441296625
M0080_2565,UGREF-UI,ทรัพย์สินทางเลือก,676240693.06,936964375.24,2,-0.2782642425580125
M0080_2566,TCHNEWENGY,ตราสารทุน,71579401.58,15056420.83,1,3.7540781695858056
M0080_2567,KKP EMXCN-UH FUND,ตราสารทุน,270773322.33,852538379.42,6,-0.6823916331905048
M0081_2544,SCBRM4,ตราสารทุน,7599623856.14,6472094906.84,1,0.17421390840674733
M0081_2550,KFSDIV,ตราสารทุน,7348528931.06,6590417393.32,1,0.11503240121155556
M0081_2555,TISCOHD,ตราสารทุน,4204943321.9300003,795959039.76,3,4.282863956413998
M0081_2559,ES-PROPINFRAFLEX,ผสม,826947232.17,710872681.57,1,0.16328458472147656
M0081_2561,KFDNMRMF,ตราสารทุน,383478157.76,352071719.36,1,0.08920466107613234
M0081_2566,MTOP4,ผสม,12488212.98,25241066.66,1,-0.5052422645913649
M0081_2569,ES-GOVCP6M52,ตราสารหนี้,1054970159.98,0.0,1,
M0082_2545,M-BOND,ตราสารหนี้,54836463.88,61599987.88,1,-0.10979748913548004
M0082_2563,KFDIVSSF,ตราสารทุน,672754377.04,495101095.66,1,0.358822234362413
M0082_2564,B-GTORMF,ตราสารทุน,402393859.08,421079016.84,1,-0.04437446895412489
M0082_2567,DAOL-BHARAT,ตราสารทุน,51543269.59,56266608.01,1,-0.08394567554455279
M0082_2569,KF-WORLD-INDFX,ตราสารทุน,679334473.98,0.0,3,
M0083_2545,UOBGBRMF,ตราสารหนี้,1550396108.02,1449335108.42,1,0.0697292151503679
M0083_2558,BCARERMF,ตราสารทุน,8093858303.88,6676962498.68,1,0.2122066441859023
M0083_2561,KFDYNAMIC2,ตราสารทุน,158321074.57,290530036.29,3,-0.4550612508375288
M0083_2565,KT-LUXURY,ตราสารทุน,210672969.05,636847408.8199999,6,-0.6691939605433095
M0083_2569,SCBSB6M72,ตราสารหนี้,2552096653.3,0.0,1,
M0084_2545,MMF-RMF,ตราสารหนี้,370037096.61,322812119.21,1,0.14629245492880227
M0084_2563,MRENEW,ตราสารทุน,1635653891.78,1570791520.67,4,0.04129279427376442
M0084_2565,B-ASIASSF,ตราสารทุน,272263945.72,191852084.17,1,0.4191346781447898
M0085_2566,ASP-SMERMF,ตราสารทุน,39893806.19,33642210.14,1,0.1858259616114506
M0086_2559,SCBST555B,ผสม,63531051.37,57526664.74,1,0.10437571267407342
M0086_2562,KT-JPFUND,ตราสารทุน,2227450312.9,703784582.55,5,2.164960370159504
M0086_2563,BMAPS25,ผสม,189941167.57,182196259.61,1,0.04250860021264069
M0086_2564,PRINCIPAL GCLEAN,ตราสารทุน,5831352965.09,2974702981.6,7,0.9603143578232127
M0086_2565,TVIETNAM,ตราสารทุน,96742201.0,303903200.19,1,-0.6816677121546701
M0086_2569,ES-GOVCP6M53,ตราสารหนี้,502397504.35,0.0,1,
M0087_2560,KT-CHINA,ตราสารทุน,20007508171.32,25325873519.09,6,-0.2099973113962348
M0087_2561,B-FUTURE,ตราสารทุน,2360413867.47,2331859497.47,1,0.012245321826199529
M0088_2545,UOBSVRMF,ตราสารหนี้,354854472.64,252542620.33,1,0.40512707192278286
M0088_2561,KT-MAB,ผสม,6010832128.52,6070351993.44,4,-0.009805010481158227
M0088_2562,ONE-GECOM,ตราสารทุน,747288283.55,1052750072.4,1,-0.290156036896417
M0088_2564,ONE-GLOBALTOP8M12A,ผสม,136643346.96,208249815.66,1,-0.3438488935659305
M0088_2565,SCBRMCLEAN,ตราสารทุน,345689455.0,125913359.82,2,1.7454549342038201
M0088_2568,B-US2000P,ตราสารทุน,142565958.22,99209171.86,1,0.4370239721503104
M0089_2542,MFX,ผสม,11154063.53,8569731.84,1,0.3015650592399399
M0089_2545,UOBEQRMF,ตราสารทุน,1510297329.24,1299173742.04,1,0.16250604547201486
M0089_2556,SPOT33S7,ผสม,50530131.12,37986347.2,1,0.3302182190342322
M0089_2561,B-TOPTENRMF,ตราสารทุน,3115022654.93,2727789210.22,1,0.1419587126670867
M0089_2564,KKP G-HYB-H-UI FUND,ตราสารหนี้,494460976.67999995,374548237.65000004,4,0.3201529922617161
M0090_2546,KFFIN-D,ตราสารทุน,2137981141.94,1585027996.04,1,0.3488601761492456
M0090_2556,SPOT33S8,ผสม,55036137.76,40401714.21,1,0.36222283722748005
M0090_2558,TGHSTARP,ตราสารทุน,148149131.86,180167773.42,1,-0.17771569772003226
M0090_2559,ES-USBLUECHIP,ตราสารทุน,2786639715.05,3236221262.24,1,-0.13892175805025608
M0090_2561,SCBLTSE,ตราสารทุน,493571238.15999997,180713062.18,8,1.7312427347856918
M0090_2564,ONE-GLOBALTOP8M14,ผสม,133040949.8,171701020.53,1,-0.22515923673991922
M0090_2568,LHGENHANCED,ตราสารทุน,137136390.9,0.0,2,
M0090_2569,KFTGB6M57,ตราสารหนี้,944470056.79,0.0,1,
M0091_2560,TISCOGEM,ตราสารทุน,41276737.35,48118934.22,1,-0.14219344174826154
M0092_2566,FP TTG6M1,ผสม,13626238.77,0.0,1,
M0092_2567,B-SI-THAIESG,ตราสารหนี้,6669914414.9,4060867560.21,1,0.6424850887171207
M0093_2545,M-VALUE,ผสม,1097700496.08,957232988.05,1,0.14674327962322886
M0093_2553,GOLD-RMF,ทรัพย์สินทางเลือก,299990688.97,190884796.54,2,0.5715797926690136
M0093_2569,TLDEFENSERMF,ตราสารทุน,7393601.44,0.0,1,
M0094_2558,M-MIDSMALL,ตราสารทุน,106857072.97,117495498.03000002,3,-0.09054325687681852
M0094_2561,SCBOPP,ผสม,1982068177.63,1199034974.38,4,0.6530528466485248
M0095_2545,TFIRMF,ตราสารหนี้,474327205.90999997,464673773.05,3,0.02077464539613949
M0095_2559,TINC,ผสม,550654118.34,781342124.31,3,-0.295245832513791
M0095_2562,UDAILY,ตราสารหนี้,151857161.27,126831715.48,1,0.19731220771784197
M0095_2563,X-SEQS,ตราสารทุน,22037336.2,15682745.170000002,6,0.40519634548139494
M0095_2567,K-ESGSI,ตราสารหนี้,11306664245.27,6766763314.5199995,2,0.6709117372272151
M0096_2545,TEGRMF,ตราสารทุน,596475840.52,812589374.46,3,-0.26595663287329674
M0096_2560,KFJPINDX,ตราสารทุน,1058584185.22,303446652.57,2,2.4885347267945312
M0096_2562,BCAP-GW25,ผสม,801132585.52,111806836.78,1,6.165327350208217
M0096_2563,K-GTPE20A-UI,ผสม,1552162335.51,0.0,1,
M0096_2567,TLFVMR-ASIAX,ตราสารทุน,3171638299.68,186718378.76,1,15.98621378753878
M0096_2569,UGUSD6M13,ตราสารหนี้,7726827.78,0.0,1,
M0098_2551,PFIXRMF,ตราสารหนี้,15275890.0,14251128.57,1,0.07190738789328033
M0098_2564,LHMOBILITY,ตราสารทุน,22885635.759999998,28826943.52,3,-0.2061025913440303
M0100_2547,ES-SET50DV,ตราสารทุน,1083822896.74,951881710.27,1,0.13861090621499073
M0100_2560,ES-EAE,ตราสารทุน,1504694152.08,1517482512.21,1,-0.008427352557345613
M0100_2563,KFGBRANSSF,ตราสารทุน,1666960032.25,2097193859.48,1,-0.20514738076558958
M0101_2561,KT-MFE,ตราสารทุน,2116856736.8,2473083814.72,4,-0.14404165188405937
M0101_2568,KF-EMXCN,ตราสารทุน,1280499764.45,39772997.9,3,31.195203581825048
M0102_2559,KT-GMO,ผสม,338190775.52,485933681.36,4,-0.30403923726074444
M0102_2561,UVO,ตราสารทุน,84171873.73,86153642.41,1,-0.023002726577349697
M0103_2561,KT-MFB,ตราสารหนี้,843711101.72,1125865430.8,4,-0.2506110600442818
M0104_2557,ASP-THEQ,ตราสารทุน,24197636.74,30185263.22,1,-0.19836257303308025
M0104_2564,DAOL-CANAB,ตราสารทุน,36529838.24,7162181.12,1,4.100379008566597
M0104_2568,DAOL-DAPP,ตราสารทุน,1443653569.85,406347311.87,1,2.5527577707019713
M0104_2569,KTGOV6M30,ตราสารหนี้,3572385279.0,0.0,1,
M0105_2545,KFMTFIRMF,ตราสารหนี้,6019509436.04,5275310452.7,1,0.1410720733903168
M0105_2562,DAOL-MONEY,ตราสารหนี้,8884603866.9,4093468031.7,2,1.170434408696301
M0105_2563,DAOL-GIHEALTH,ตราสารทุน,58523238.89,43404940.27,1,0.3483082461571603
M0105_2566,SW,ผสม,23009113.569999997,19056810.46,2,0.20739583459130428
M0105_2568,X-FIXED6M1R,ตราสารหนี้,410953079.49,348510739.44,1,0.17916905559448382
M0106_2569,KTGOV6M1S,ตราสารหนี้,4226478002.33,0.0,1,
M0107_2545,KFLTGOVRMF,ตราสารหนี้,1723875183.14,1789535100.48,1,-0.03669104748064911
M0107_2561,KFVIET,ตราสารทุน,2601437217.87,4550209244.82,3,-0.42828184861355545
M0107_2563,BMAPS55,ผสม,308795935.05,323196392.52,1,-0.0445563682122746
M0107_2564,ONE-UJE,ตราสารทุน,463389675.29999995,145020153.35999998,3,2.1953467470805603
M0108_2545,KFFLEX2RMF,ผสม,710270698.06,618386165.23,1,0.1485876269496178
M0108_2563,BMAPS100,ผสม,230725619.15,292409922.56,1,-0.21095147137950798
M0108_2564,USI,ตราสารหนี้,248545224.85,317065153.66,1,-0.21610677811500012
M0109_2551,KKP GHC FUND,ตราสารทุน,2941480876.8999996,1481448781.6200001,6,0.9855434176289368
M0110_2545,RMF1,ผสม,1875061936.57,1702880013.72,1,0.10111218727258575
M0110_2559,SCBABSFUND,ผสม,27543625.11,34922486.82,4,-0.21129256195392565
M0110_2563,B-CHINAARMF,ตราสารทุน,4841876127.27,3498751031.36,1,0.38388701678722015
M0110_2564,SCBGEX,ตราสารทุน,6883469954.29,25171316668.62,8,-0.7265351652076537
M0110_2565,DAOL-XPROP,ผสม,6016498.74,17807670.75,2,-0.662140050517275
M0110_2568,K-CHINNO25A-UI,ทรัพย์สินทางเลือก,591558667.65,0.0,1,
M0110_2569,KFUSD-FGB6M1,ตราสารหนี้,4041573.0,0.0,1,
M0111_2561,M-SUKUK,ตราสารหนี้,584189453.67,140274068.29,1,3.1646290065691796
M0112_2545,RMF2,ตราสารหนี้,2448915850.64,2533028344.3,1,-0.033206297848690225
M0112_2564,B-FUTURERMF,ตราสารทุน,498690920.64,481499299.28,1,0.03570435384995818
M0112_2565,LHGEQP,ตราสารทุน,772223480.23,105359417.91,5,6.329420525933884
M0112_2569,BP3/26 (AI),ตราสารหนี้,5582125304.29,0.0,1,
M0113_2553,BGOLD,ทรัพย์สินทางเลือก,6893851402.49,2837515243.98,1,1.4295381027875775
M0113_2556,LHGROWTH,ตราสารทุน,685857939.0600001,339670431.62,4,1.0191864678621507
M0113_2561,M-TWSUK RMF,ผสม,324241090.15,265808437.2,1,0.21982994055991534
M0113_2563,DAOL-GEDUCATION,ตราสารทุน,20389804.88,19939403.98,1,0.02258848361023058
M0114_2542,ONE-FLEX,ผสม,25321854.59,22347563.92,1,0.1330923889801765
M0114_2569,SCBSB6M73,ตราสารหนี้,1124811828.21,0.0,1,
M0115_2556,SPOT33S10,ผสม,42127015.56,31605612.4,1,0.3328966712253929
M0115_2569,X-DAILY,ตราสารหนี้,505141783.49,0.0,1,
M0116_2549,UOBSD-M,ตราสารหนี้,12964999940.84,12237049878.83,2,0.05948738210745952
M0116_2553,BGOLDRMF,ทรัพย์สินทางเลือก,7495842954.15,4328787976.92,1,0.7316262644684688
M0116_2564,SCBCHTG2,ผสม,429012940.85,471784358.78,1,-0.09065882989551355
M0116_2569,UGFT-USD,ตราสารทุน,13616105.87,0.0,1,
M0117_2555,PRINCIPAL DEF,ตราสารทุน,942613905.19,746974138.99,1,0.26190969136432063
M0117_2561,ES-INDAE,ตราสารทุน,1515074635.57,2038790474.94,1,-0.2568757534466177
M0118_2556,SPOT33S11,ผสม,33091922.68,26313718.33,1,0.25759203868471303
M0118_2561,K-VIETNAM,ตราสารทุน,7879672334.05,10985567197.04,1,-0.28272503433658547
M0119_2569,SCBCR1YAJ,ผสม,4707133668.97,0.0,1,
M0120_2550,EHD,ตราสารทุน,129728510.59,134627116.08,1,-0.03638646977395765
M0120_2564,SCBCTECH,ตราสารทุน,4886865467.23,10630604098.4,8,-0.5403021858404532
M0120_2565,ES-VIETNAMRMF,ตราสารทุน,370170102.56,396231770.05,1,-0.06577379569213071
M0121_2560,B-INCOME,ผสม,3687128813.16,3122435271.12,1,0.18085035973778485
M0121_2564,MCBOND,ตราสารหนี้,62772265.55,87296198.98,1,-0.28092784928263104
M0122_2564,ASP-T12,ตราสารทุน,223098518.09,151042034.75,1,0.47706245125249813
M0122_2565,PRINCIPAL GESG,ตราสารทุน,1022297717.7900001,795047786.48,8,0.2858317892011597
M0122_2569,TJPT5M3,ตราสารทุน,81587553.15,0.0,1,
M0124_2552,KF-OIL,ทรัพย์สินทางเลือก,268696968.63,403029221.75,1,-0.33330648466806867
M0124_2558,KT-ASEAN,ตราสารทุน,644515907.89,1025402292.09,6,-0.3714506853926258
M0124_2561,SCBCHEQ,ตราสารทุน,3733867172.2200003,3168875329.32,4,0.17829412147345036
M0124_2563,BEQSSF,ตราสารทุน,3977427480.69,2880023514.09,1,0.38103993291414007
M0125_2553,FP ASIAN SM,ตราสารทุน,145855993.01,127438317.6,1,0.14452227365248893
M0125_2556,ES-DMIXED,ผสม,77397794.08,79687310.81,1,-0.02873125854954428
M0125_2560,ASP-FFPLUS,ตราสารหนี้,46598131.91,77830708.6,2,-0.40128860769488095
M0125_2561,KFGOOD,ผสม,234872002.97,338353044.47,1,-0.3058374771301198
M0125_2563,KFDIVERSE,ตราสารหนี้,252226571.59,339357655.61,4,-0.25675296425354155
M0126_2563,KFS100,ตราสารทุน,2596282576.25,1885746325.63,4,0.37679312480305116
M0126_2568,LHGIGO,ตราสารหนี้,935466909.44,685063123.79,3,0.36551928859443206
M0127_2559,UIDPLUS,ตราสารหนี้,7770261912.13,2476421930.23,1,2.137697101320828
M0128_2552,TGOLD,ทรัพย์สินทางเลือก,1927810952.28,686084361.82,1,1.8098744987657613
M0129_2564,B-GTOSSF,ตราสารทุน,227952020.6,213113730.5,1,0.06962615719403398
M0130_2545,KACB,ตราสารหนี้,1671540633.49,2427286185.47,1,-0.3113541190585499
M0130_2567,MEGA10AI,ตราสารทุน,1393271235.04,428915528.96999997,4,2.2483581053495754
M0131_2558,FP INDIA,ตราสารทุน,74751970.87,109771306.54,2,-0.3190208513846846
M0131_2562,K-CHANGE,ตราสารทุน,9481404023.73,11207200478.93,3,-0.1539899690778771
M0131_2569,K-FGB6MP(USD),ตราสารหนี้,16489064.38,0.0,1,
M0132_2545,FCF,ผสม,199442934.31,194899264.02,1,0.02331291661282897
M0132_2556,I-SMART,ผสม,36980131.44,49849744.8,1,-0.2581680891573993
M0132_2558,KF-GCHINAD,ตราสารทุน,828282919.96,859418115.52,1,-0.03622822814383109
M0132_2563,TEGSSF,ตราสารทุน,175666445.67000002,137881449.09,2,0.2740397408743249
M0132_2569,MKAI6S42,ตราสารหนี้,463157029.47,0.0,1,
M0133_2545,KFGOVRMF,ตราสารหนี้,7864499209.3,8261513305.47,1,-0.048055856292954724
M0133_2558,ES-CHCHALLENGE#1,ตราสารทุน,21690467.55,30346454.41,1,-0.285238820425348
M0133_2561,FP USBANK,ตราสารทุน,28435913.48,30471998.46,2,-0.0668182292891859
M0133_2563,ES-EQDSSFX,ตราสารทุน,203934558.89,147954093.24,1,0.378363750702001
M0134_2545,KASF,ตราสารหนี้,409460816.16,573118911.98,1,-0.28555696278560627
M0134_2546,FLEXAR,ผสม,272695412.4,229657124.27,1,0.1874023645763383
M0134_2564,SCBDJI,ตราสารทุน,1834115164.53,524732332.21999997,8,2.495334767671656
M0135_2545,KAEQ,ตราสารทุน,2363795636.77,1030651812.83,1,1.2934958318070646
M0135_2551,KKP MP FUND,ตราสารหนี้,45151857367.369995,36682973334.54,3,0.2308668917210115
M0135_2563,LHSMARTDSSF,ผสม,154340644.57,128763697.91,2,0.1986347633311769
M0135_2566,TNASDAQ,ตราสารทุน,756766090.97,200505325.06,2,2.7742942275649902
M0135_2568,K-GDBONDRMF,ตราสารหนี้,824740179.1,24938892.64,1,32.070441057883315
M0136_2545,KFTSRMF,ผสม,1817642304.36,1582517980.96,1,0.1485760833234684
M0136_2563,ONE-TCMSSF,ผสม,57082067.129999995,37267183.13,2,0.5316979265880992
M0136_2564,KT-CHINABOND,ตราสารหนี้,6993241457.849999,1325175604.78,6,4.277218681527863
M0136_2566,BCAP-MNH UI,ผสม,4499022682.93,1706476490.1,1,1.6364398859467184
M0137_2564,ONE-GLOBALTOP8M15,ผสม,31549350.69,43266401.51,1,-0.2708117710526927
M0138_2562,M-MEGA,ตราสารทุน,88652645.63,95980486.50999999,2,-0.0763471945856049
M0138_2564,ONE-GLOBALTOP8M16,ผสม,35940761.59,57185142.56,1,-0.37150175760618054
M0139_2552,KTSV,ตราสารหนี้,44800166553.7,15838226113.74,2,1.8286101127723446
M0139_2555,ES-AASF,ผสม,1580956630.82,1765801385.18,7,-0.10468037680305575
